activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL1918239,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915147,=,=,Inhibition,%,6.9,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,6.9,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,WPKVFBPBCGSZQZ-SFHVURJKSA-N,-0.26622905274484354,WPKVFBPBCGSZQZ,no_wikidata_match
,CHEMBL1056369,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccc(C#N)cc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL562062,=,=,Activity,%,77.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,77.0,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccc(C#N)cc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,WPTSXYPXJHCGCH-UHFFFAOYSA-N,-0.5352180486904676,WPTSXYPXJHCGCH,no_wikidata_match
,CHEMBL1056365,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccc(C#N)cc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL562062,=,=,Activity,%,30.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,30.0,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccc(C#N)cc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,WPTSXYPXJHCGCH-UHFFFAOYSA-N,-0.5352180486904676,WPTSXYPXJHCGCH,no_wikidata_match
,CHEMBL1056374,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccc(C#N)cc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL562062,=,=,Inhibition,%,93.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,93.0,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccc(C#N)cc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,WPTSXYPXJHCGCH-UHFFFAOYSA-N,-0.5352180486904676,WPTSXYPXJHCGCH,no_wikidata_match
,CHEMBL699692,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1cccc(C(F)(F)F)c1,,CHEMBL1135187,Bioorg Med Chem Lett,CHEMBL61179,=,=,Inhibition,%,26.7,CHEMBL3464,"Nitric oxide synthase, inducible",Inhibition,%,26.7,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1cccc(C(F)(F)F)c1,WQBBMSPKGIVDDX-BQYQJAHWSA-N,-0.4847765892993575,WQBBMSPKGIVDDX,no_wikidata_match
,CHEMBL1664436,O=C(O)c1ccc[nH]1,,CHEMBL1649420,J Med Chem,CHEMBL509027,=,=,Inhibition,%,7.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,7.0,O=C(O)c1ccc[nH]1,WRHZVMBBRYBTKZ-UHFFFAOYSA-N,-0.27723365479527495,WRHZVMBBRYBTKZ,http://www.wikidata.org/entity/Q27104383
,CHEMBL3579718,C#CC12C=C(C#N)C(=O)C=C1CCC2,,CHEMBL3576826,J Med Chem,CHEMBL3577128,=,=,IC50,nM,160.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,nM,160.0,C#CC12C=C(C#N)C(=O)C=C1CCC2,WRPUUSQAMFPAII-UHFFFAOYSA-N,0.7723362466965643,WRPUUSQAMFPAII,no_wikidata_match
,CHEMBL3395014,Cc1cc(N)nc(CCc2cc(CN)cc(CCc3ccc4cc[nH]c4n3)c2)c1,,CHEMBL3392991,J Med Chem,CHEMBL3394388,=,=,Ki,nM,7098.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,7098.0,Cc1cc(N)nc(CCc2cc(CN)cc(CCc3ccc4cc[nH]c4n3)c2)c1,WRRLIUHCTMZNNL-UHFFFAOYSA-N,-0.06595171750929656,WRRLIUHCTMZNNL,http://www.wikidata.org/entity/Q27465276
,CHEMBL1664436,O=c1cc(CCl)occ1O,,CHEMBL1649420,J Med Chem,CHEMBL506570,=,=,Inhibition,%,63.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,63.0,O=c1cc(CCl)occ1O,WSVIQCQIJLDTEK-UHFFFAOYSA-N,0.87279801463257,WSVIQCQIJLDTEK,http://www.wikidata.org/entity/Q27290995
,CHEMBL1649018,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3)C(C)C(=O)O,,CHEMBL1641547,Bioorg Med Chem,CHEMBL1644793,=,=,IC50,nM,4100.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,4.1,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3)C(C)C(=O)O,WTSUWKBKPMVEBO-QMHPZZQYSA-N,3.027772922214451,WTSUWKBKPMVEBO,http://www.wikidata.org/entity/Q105312783
,CHEMBL4153940,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)CO)c1.Cl.Cl,,CHEMBL4152230,Eur J Med Chem,CHEMBL4170892,>,>,IC50,nM,10000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,10.0,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)CO)c1.Cl.Cl,WTUIIGVFHVZXJE-LTCKWSDVSA-N,0.15357644573498572,WTUIIGVFHVZXJE,no_wikidata_match
,CHEMBL1664436,Nc1ccc(C(=O)O)c(O)c1,,CHEMBL1649420,J Med Chem,CHEMBL1169,=,=,Inhibition,%,8.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,8.0,Nc1ccc(C(=O)O)c(O)c1,WUBBRNOQWQTFEX-UHFFFAOYSA-N,0.24289166076568183,WUBBRNOQWQTFEX,http://www.wikidata.org/entity/Q229924
,CHEMBL748041,COc1ccc(C(=N)NO)cc1,,CHEMBL1135725,J Med Chem,CHEMBL368779,<,<,NOHA,%,0.2,CHEMBL3464,"Nitric oxide synthase, inducible",NOHA,%,0.2,COc1ccc(C(=N)NO)cc1,WVALRFKCJCIVBR-UHFFFAOYSA-N,-0.16554009151039997,WVALRFKCJCIVBR,http://www.wikidata.org/entity/Q82951299
,CHEMBL3738626,CNCCc1cccc(OCc2ccc3ccc(N)nc3c2)c1.Cl.Cl,,CHEMBL3734753,J Med Chem,CHEMBL3736417,=,=,Ki,nM,43600.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,43.6,CNCCc1cccc(OCc2ccc3ccc(N)nc3c2)c1.Cl.Cl,WVAVHJZTRMYZQB-UHFFFAOYSA-N,-0.32195639000220383,WVAVHJZTRMYZQB,no_wikidata_match
,CHEMBL921238,Cc1ccc(NC(=O)[C@@H]2C[C@H](NC(=O)CCCCCNC(=N)N[N+](=O)[O-])CN2)cc1.Cl,Outside typical range,CHEMBL1143872,Bioorg Med Chem,CHEMBL558773,=,=,IC50,nM,123000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,123.0,Cc1ccc(NC(=O)[C@@H]2C[C@H](NC(=O)CCCCCNC(=N)N[N+](=O)[O-])CN2)cc1.Cl,WVULQBMFQMTBTN-MOGJOVFKSA-N,-0.7583655507497679,WVULQBMFQMTBTN,no_wikidata_match
,CHEMBL699692,COc1cc(/C=C/C(=O)c2ccc(F)cc2)cc(OC)c1OC,,CHEMBL1135187,Bioorg Med Chem Lett,CHEMBL59026,=,=,Inhibition,%,94.1,CHEMBL3464,"Nitric oxide synthase, inducible",Inhibition,%,94.1,COc1cc(/C=C/C(=O)c2ccc(F)cc2)cc(OC)c1OC,WXPAWDMWSJYTRJ-RUDMXATFSA-N,-0.23232962654271738,WXPAWDMWSJYTRJ,no_wikidata_match
,CHEMBL699680,COc1cc(/C=C/C(=O)c2ccc(F)cc2)cc(OC)c1OC,,CHEMBL1135187,Bioorg Med Chem Lett,CHEMBL59026,=,=,IC50,nM,30.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.03,COc1cc(/C=C/C(=O)c2ccc(F)cc2)cc(OC)c1OC,WXPAWDMWSJYTRJ-RUDMXATFSA-N,-0.23232962654271738,WXPAWDMWSJYTRJ,no_wikidata_match
,CHEMBL1664436,O=C(O)c1cc(O)ccc1O,,CHEMBL1649420,J Med Chem,CHEMBL1461,=,=,Inhibition,%,24.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,24.0,O=C(O)c1cc(O)ccc1O,WXTMDXOMEHJXQO-UHFFFAOYSA-N,0.7388152084680183,WXTMDXOMEHJXQO,http://www.wikidata.org/entity/Q417831
,CHEMBL4153940,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)CCC(=O)O)c1.Cl.Cl,,CHEMBL4152230,Eur J Med Chem,CHEMBL4166234,=,=,IC50,nM,1229.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,1.229,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)CCC(=O)O)c1.Cl.Cl,WYBMBRJQGRHNEG-GXKRWWSZSA-N,0.27127047635115425,WYBMBRJQGRHNEG,no_wikidata_match
,CHEMBL1767575,Cc1cc(N)nc(CCc2cc(N)cc(CCc3cc(C)cc(N)n3)c2)c1,,CHEMBL1764947,J Med Chem,CHEMBL1615292,=,=,Ki,nM,3400.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,3400.0,Cc1cc(N)nc(CCc2cc(N)cc(CCc3cc(C)cc(N)n3)c2)c1,WZQDEYWNUPXXDO-UHFFFAOYSA-N,-0.1848857800656889,WZQDEYWNUPXXDO,http://www.wikidata.org/entity/Q27467544
,CHEMBL3395014,Cc1cc(N)nc(CCc2cc(N)cc(CCc3cc(C)cc(N)n3)c2)c1,,CHEMBL3392991,J Med Chem,CHEMBL1615292,=,=,Ki,nM,3400.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,3400.0,Cc1cc(N)nc(CCc2cc(N)cc(CCc3cc(C)cc(N)n3)c2)c1,WZQDEYWNUPXXDO-UHFFFAOYSA-N,-0.1848857800656889,WZQDEYWNUPXXDO,http://www.wikidata.org/entity/Q27467544
,CHEMBL1664436,O=C(O)c1nccc2ccccc12,,CHEMBL1649420,J Med Chem,CHEMBL1650606,=,=,Inhibition,%,13.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,13.0,O=C(O)c1nccc2ccccc12,XAAKCCMYRKZRAK-UHFFFAOYSA-N,-0.3914710077175615,XAAKCCMYRKZRAK,http://www.wikidata.org/entity/Q72486444
,CHEMBL750480,N/C(=N/CCCCC(=O)O)NO,,CHEMBL1134763,J Med Chem,CHEMBL322658,=,=,Initial rates,,1.0,CHEMBL3464,"Nitric oxide synthase, inducible",Initial rates,,1.0,N/C(=N/CCCCC(=O)O)NO,XBOCMUIBFNPHAH-UHFFFAOYSA-N,0.7403552183019749,XBOCMUIBFNPHAH,no_wikidata_match
,CHEMBL699688,Cl.NC1=NC(c2ccccc2)CCCC1,,CHEMBL1131333,J Med Chem,CHEMBL554445,=,=,IC50,nM,31000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,31.0,Cl.NC1=NC(c2ccccc2)CCCC1,XDAVHPHLGGRZID-UHFFFAOYSA-N,0.054720775237646686,XDAVHPHLGGRZID,no_wikidata_match
,CHEMBL4815172,COc1cc(/C=C/c2nc(NC3CC3)c3sccc3n2)cc(OC)c1OC,,CHEMBL4813945,Eur J Med Chem,CHEMBL4856017,=,=,IC50,nM,4320.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,4.32,COc1cc(/C=C/c2nc(NC3CC3)c3sccc3n2)cc(OC)c1OC,XESNEOBORQMRNB-QPJJXVBHSA-N,-0.8411184803825035,XESNEOBORQMRNB,no_wikidata_match
,CHEMBL993939,N=C(NCCC[C@H](N)C(=O)N[C@@H](CCN)C(N)=O)N[N+](=O)[O-].O=C(O)C(F)(F)F,,CHEMBL1143351,J Med Chem,CHEMBL481413,=,=,Ki,nM,25000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,25.0,N=C(NCCC[C@H](N)C(=O)N[C@@H](CCN)C(N)=O)N[N+](=O)[O-].O=C(O)C(F)(F)F,XICMLTJDRSDADI-LEUCUCNGSA-N,0.18521779053978282,XICMLTJDRSDADI,no_wikidata_match
,CHEMBL1664436,CCc1c(O)c(=O)ccn1CC,,CHEMBL1649420,J Med Chem,CHEMBL72457,=,=,Inhibition,%,8.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,8.0,CCc1c(O)c(=O)ccn1CC,XIYFEESCIBNMIC-UHFFFAOYSA-N,-0.3947775735114833,XIYFEESCIBNMIC,http://www.wikidata.org/entity/Q83017648
,CHEMBL750786,CN(CCC[C@H](N)C(=O)O)C(=N)N,,CHEMBL1130642,Bioorg Med Chem Lett,CHEMBL99636,=,=,IC50,nM,25000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,25.0,CN(CCC[C@H](N)C(=O)O)C(=N)N,XKCWNEVAXQCMGP-YFKPBYRVSA-N,0.7853232139711618,XKCWNEVAXQCMGP,http://www.wikidata.org/entity/Q27109412
,CHEMBL4815172,COc1ccc(CNc2nc(/C=C/c3cc(OC)c(OC)c(OC)c3)nc3ccsc23)cc1,,CHEMBL4813945,Eur J Med Chem,CHEMBL4873065,=,=,IC50,nM,3260.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,3.26,COc1ccc(CNc2nc(/C=C/c3cc(OC)c(OC)c(OC)c3)nc3ccsc23)cc1,XKDBAOPBWNWNEN-JXMROGBWSA-N,-0.8197783057119877,XKDBAOPBWNWNEN,no_wikidata_match
,CHEMBL699600,NCCc1cccc(NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])c1,Outside typical range,CHEMBL1136776,J Med Chem,CHEMBL45132,=,=,Ki,nM,260000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,260.0,NCCc1cccc(NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])c1,XKEXJCQCLMJQEB-LBPRGKRZSA-N,0.13494623673419573,XKEXJCQCLMJQEB,no_wikidata_match
,CHEMBL2013393,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,,CHEMBL2010724,Bioorg Med Chem Lett,CHEMBL16171,=,=,Inhibition,%,40.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,40.0,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,XLTFNNCXVBYBSX-UHFFFAOYSA-N,1.4007980809720908,XLTFNNCXVBYBSX,http://www.wikidata.org/entity/Q409606
,CHEMBL2013394,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,,CHEMBL2010724,Bioorg Med Chem Lett,CHEMBL16171,=,=,IC50,nM,7800.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,7.8,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,XLTFNNCXVBYBSX-UHFFFAOYSA-N,1.4007980809720908,XLTFNNCXVBYBSX,http://www.wikidata.org/entity/Q409606
,CHEMBL3599211,O=c1oc2ccccc2n1CCCCCCN1CCN(CCCCCCn2c(=O)oc3ccccc32)CC1,,CHEMBL3596194,Bioorg Med Chem,CHEMBL3597246,=,=,IC50,nM,4220.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,4.22,O=c1oc2ccccc2n1CCCCCCN1CCN(CCCCCCn2c(=O)oc3ccccc32)CC1,XNNAJBXRFLZCOU-UHFFFAOYSA-N,-0.7319877238967633,XNNAJBXRFLZCOU,no_wikidata_match
,CHEMBL3130586,N=C(Nc1cccc(CCNCc2cccc(NC(=N)c3cccs3)c2)c1)c1cccs1,,CHEMBL3124811,J Med Chem,CHEMBL3128245,=,=,Ki,nM,1300.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki(app),uM,1.3,N=C(Nc1cccc(CCNCc2cccc(NC(=N)c3cccs3)c2)c1)c1cccs1,XOPUOZGTJJXXTH-UHFFFAOYSA-N,-0.9177457960134097,XOPUOZGTJJXXTH,http://www.wikidata.org/entity/Q27460992
359441,CHEMBL3887879,N=C(Nc1cccc(CCNCc2cccc(NC(=N)c3cccs3)c2)c1)c1cccs1,,CHEMBL3886484,Unknown journal,CHEMBL3128245,=,=,Ki,nM,1300.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,1300.0,N=C(Nc1cccc(CCNCc2cccc(NC(=N)c3cccs3)c2)c1)c1cccs1,XOPUOZGTJJXXTH-UHFFFAOYSA-N,-0.9177457960134097,XOPUOZGTJJXXTH,http://www.wikidata.org/entity/Q27460992
,CHEMBL1056359,COc1cc(C(=O)C2CN=C3C=CC=CN3C2)cc(OC)c1OC.Cl,,CHEMBL1152488,Eur J Med Chem,CHEMBL1162880,=,=,Activity,%,105.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,105.0,COc1cc(C(=O)C2CN=C3C=CC=CN3C2)cc(OC)c1OC.Cl,XOZRUYSYMQCCOE-UHFFFAOYSA-N,0.01880641640956,XOZRUYSYMQCCOE,no_wikidata_match
,CHEMBL1664436,Cc1occc(=O)c1O,,CHEMBL1649420,J Med Chem,CHEMBL31422,=,=,Inhibition,%,6.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,6.0,Cc1occc(=O)c1O,XPCTZQVDEJYUGT-UHFFFAOYSA-N,0.9192302248397444,XPCTZQVDEJYUGT,http://www.wikidata.org/entity/Q420648
,CHEMBL921238,Cl.N=C(NCCCCCC(=O)N[C@@H]1CN[C@H](C(=O)Nc2cc(Cl)cc(Cl)c2)C1)N[N+](=O)[O-],,CHEMBL1143872,Bioorg Med Chem,CHEMBL535641,=,=,IC50,nM,87300.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,87.3,Cl.N=C(NCCCCCC(=O)N[C@@H]1CN[C@H](C(=O)Nc2cc(Cl)cc(Cl)c2)C1)N[N+](=O)[O-],XRRJQAKIOSSDBJ-YYLIZZNMSA-N,-0.8529515075773437,XRRJQAKIOSSDBJ,no_wikidata_match
,CHEMBL748041,COc1ccc(NC(=N)NO)cc1.Cl,,CHEMBL1135725,J Med Chem,CHEMBL1204192,=,=,NOHA,%,8.0,CHEMBL3464,"Nitric oxide synthase, inducible",NOHA,%,8.0,COc1ccc(NC(=N)NO)cc1.Cl,XSERFYJZMYQJTO-UHFFFAOYSA-N,-0.28076421145291425,XSERFYJZMYQJTO,no_wikidata_match
,CHEMBL748038,COc1ccc(NC(=N)NO)cc1.Cl,,CHEMBL1135725,J Med Chem,CHEMBL1204192,=,=,Km,nM,2600000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Km,uM,2600.0,COc1ccc(NC(=N)NO)cc1.Cl,XSERFYJZMYQJTO-UHFFFAOYSA-N,-0.28076421145291425,XSERFYJZMYQJTO,no_wikidata_match
,CHEMBL748037,COc1ccc(NC(=N)NO)cc1.Cl,,CHEMBL1135725,J Med Chem,CHEMBL1204192,=,=,k cat,min-1,145.0,CHEMBL3464,"Nitric oxide synthase, inducible",k cat,min-1,145.0,COc1ccc(NC(=N)NO)cc1.Cl,XSERFYJZMYQJTO-UHFFFAOYSA-N,-0.28076421145291425,XSERFYJZMYQJTO,no_wikidata_match
,CHEMBL4153940,CC(=N)NCc1cccc(CNC(=O)[C@H](C)N)c1.Cl.Cl,,CHEMBL4152230,Eur J Med Chem,CHEMBL4160671,=,=,IC50,nM,276.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.276,CC(=N)NCc1cccc(CNC(=O)[C@H](C)N)c1.Cl.Cl,XSKYMMJXKRLGLI-WWPIYYJJSA-N,-0.2707412978760399,XSKYMMJXKRLGLI,no_wikidata_match
,CHEMBL942189,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC=C5[C@@H](CCC(=O)C5(C)C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,,CHEMBL1152257,Bioorg Med Chem,CHEMBL517609,>,>,IC50,nM,50000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,50.0,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC=C5[C@@H](CCC(=O)C5(C)C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,XUPCBKGIPJPDGW-VZTATICASA-N,2.909548553544748,XUPCBKGIPJPDGW,http://www.wikidata.org/entity/Q27149873
,CHEMBL1664436,O=C(O)c1cccc(Br)n1,,CHEMBL1649420,J Med Chem,CHEMBL1650603,=,=,Inhibition,%,17.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,17.0,O=C(O)c1cccc(Br)n1,XURXQNUIGWHWHU-UHFFFAOYSA-N,-0.9534768539856799,XURXQNUIGWHWHU,http://www.wikidata.org/entity/Q72511484
,CHEMBL2344057,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNC(C)Cc2cccc(F)c2)c1.Cl,,CHEMBL2331549,Bioorg Med Chem,CHEMBL2332790,=,=,Ki,nM,860.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,0.86,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNC(C)Cc2cccc(F)c2)c1.Cl,XUZIZYABVIGQTE-NNANKNBJSA-N,-0.5676981707899035,XUZIZYABVIGQTE,no_wikidata_match
,CHEMBL2344057,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCN[C@H](C)Cc2cccc(F)c2)c1.Cl,,CHEMBL2331549,Bioorg Med Chem,CHEMBL2332789,=,=,Ki,nM,7600.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,7.6,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCN[C@H](C)Cc2cccc(F)c2)c1.Cl,XUZIZYABVIGQTE-OTAQOGQISA-N,-0.5676981707899035,XUZIZYABVIGQTE,no_wikidata_match
,CHEMBL4052047,CNCc1cccc(OCc2ccc3c(C)cc(N)nc3c2)c1,,CHEMBL4049447,J Med Chem,CHEMBL4086610,=,=,Ki,nM,5750.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,5.75,CNCc1cccc(OCc2ccc3c(C)cc(N)nc3c2)c1,XVIFXVGFIDKFPS-UHFFFAOYSA-N,-0.5491170168961913,XVIFXVGFIDKFPS,no_wikidata_match
359490,CHEMBL3887879,N=C(Nc1cccc(OC[C@H]2NCC[C@@H]2Oc2cccc(NC(=N)c3cccs3)c2)c1)c1cccs1,,CHEMBL3886484,Unknown journal,CHEMBL4115375,=,=,Ki,nM,2420.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,2420.0,N=C(Nc1cccc(OC[C@H]2NCC[C@@H]2Oc2cccc(NC(=N)c3cccs3)c2)c1)c1cccs1,XWGONJBPPMPHKV-PKTZIBPZSA-N,-0.33269613140355825,XWGONJBPPMPHKV,no_wikidata_match
,CHEMBL700497,N/C(=N\CCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],,CHEMBL1130132,J Med Chem,CHEMBL95147,=,=,Ki,nM,93000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,93.0,N/C(=N\CCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],XXKULJNZGSAAEW-RYUDHWBXSA-N,0.30809211183807694,XXKULJNZGSAAEW,no_wikidata_match
,CHEMBL700497,N/C(=N\CCC[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],Outside typical range,CHEMBL1130132,J Med Chem,CHEMBL94723,=,=,Ki,nM,13600000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,13600.0,N/C(=N\CCC[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],XXKULJNZGSAAEW-VXGBXAGGSA-N,0.30809211183807694,XXKULJNZGSAAEW,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915400,=,=,Inhibition,%,75.9,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,75.9,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,XXLNXIHLKPTBFY-AREMUKBSSA-N,-0.4388883053099093,XXLNXIHLKPTBFY,no_wikidata_match
,CHEMBL1918240,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915400,=,=,Survival,%,86.8,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,86.8,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,XXLNXIHLKPTBFY-AREMUKBSSA-N,-0.4388883053099093,XXLNXIHLKPTBFY,no_wikidata_match
,CHEMBL1918241,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915400,=,=,IC50,nM,29400.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,29.4,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,XXLNXIHLKPTBFY-AREMUKBSSA-N,-0.4388883053099093,XXLNXIHLKPTBFY,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915399,=,=,Inhibition,%,58.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,58.0,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,XXLNXIHLKPTBFY-SANMLTNESA-N,-0.4388883053099093,XXLNXIHLKPTBFY,no_wikidata_match
,CHEMBL1918240,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915399,=,=,Survival,%,93.9,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,93.9,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,XXLNXIHLKPTBFY-SANMLTNESA-N,-0.4388883053099093,XXLNXIHLKPTBFY,no_wikidata_match
,CHEMBL1918241,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915399,=,=,IC50,nM,39200.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,39.2,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(OCc2ccccc2)cc1,XXLNXIHLKPTBFY-SANMLTNESA-N,-0.4388883053099093,XXLNXIHLKPTBFY,no_wikidata_match
